epoch,stats_g/mean,stats_g/std,stats_o/mean,stats_o/std,test/episode,test/mean_Q,test/success_rate,train/episode,train/success_rate
0,0.8642771,0.10913829,0.20725086,0.0731431,20.0,-0.4150557,0.0,40.0,0.025
1,0.85884,0.108135544,0.20674857,0.07738128,40.0,-0.773778,0.15,80.0,0.025
2,0.85574216,0.106872775,0.20655406,0.079664566,60.0,-0.87165767,0.1,120.0,0.05
3,0.8527449,0.106084526,0.20601402,0.079569586,80.0,-0.96572334,0.15,160.0,0.1
4,0.8517378,0.10849533,0.20574781,0.08339395,100.0,-0.9243902,0.2,200.0,0.05
5,0.8502893,0.109187186,0.20490897,0.08599672,120.0,-1.1373608,0.1,240.0,0.025
6,0.85139984,0.11264748,0.20476308,0.08749295,140.0,-1.8692383,0.05,280.0,0.0
7,0.85099643,0.1148852,0.20488529,0.09000356,160.0,-1.0754176,0.05,320.0,0.0
8,0.8495452,0.114923775,0.2050981,0.09246887,180.0,-1.1230878,0.25,360.0,0.025
9,0.8492065,0.11547742,0.20468174,0.093069986,200.0,-0.8803857,0.4,400.0,0.1
10,0.84840226,0.11699793,0.20400523,0.09510111,220.0,-1.1620897,0.25,440.0,0.05
11,0.8476873,0.1164388,0.20355321,0.09523594,240.0,-0.781423,0.05,480.0,0.0
12,0.8469277,0.11597007,0.20367011,0.094290346,260.0,-0.62421054,0.2,520.0,0.05
13,0.8460717,0.1149447,0.20343779,0.09392955,280.0,-0.7929459,0.15,560.0,0.0
14,0.84565324,0.11393415,0.2034122,0.09309932,300.0,-0.84267807,0.1,600.0,0.025
15,0.84633,0.11281399,0.20371899,0.09172057,320.0,-0.43947044,0.2,640.0,0.075
16,0.8467056,0.11180717,0.20404571,0.090248376,340.0,-1.0279694,0.0,680.0,0.05
17,0.8468141,0.110833086,0.20424926,0.08910633,360.0,-0.5456934,0.1,720.0,0.0
18,0.8465325,0.11008677,0.20396626,0.0884332,380.0,-0.32053977,0.3,760.0,0.05
19,0.84651,0.10951034,0.20400125,0.08741644,400.0,-0.34872767,0.3,800.0,0.025
20,0.84644145,0.10855806,0.20408748,0.08643181,420.0,-0.48580614,0.35,840.0,0.025
21,0.8461761,0.10803478,0.20359285,0.085987575,440.0,-0.68542475,0.05,880.0,0.025
22,0.84597844,0.1075626,0.20373134,0.085609615,460.0,-0.5644519,0.1,920.0,0.05
23,0.84568006,0.10762,0.20385206,0.08517245,480.0,-0.44061083,0.1,960.0,0.025
24,0.84559065,0.107188344,0.20373213,0.08486384,500.0,-0.25234357,0.15,1000.0,0.125
25,0.8450665,0.10682711,0.20368063,0.085162684,520.0,-0.38937384,0.25,1040.0,0.05
26,0.844431,0.1064289,0.20354307,0.08456733,540.0,-0.32688498,0.05,1080.0,0.0
27,0.84470004,0.10613235,0.20344357,0.08385664,560.0,-0.13677208,0.45,1120.0,0.05
28,0.8448887,0.10587611,0.20354019,0.08331557,580.0,-0.3147263,0.15,1160.0,0.05
29,0.8448469,0.10559046,0.20364381,0.08293997,600.0,-0.31667647,0.25,1200.0,0.0
30,0.8449292,0.10542178,0.20370176,0.08263176,620.0,-0.22483051,0.3,1240.0,0.025
31,0.8447589,0.105088025,0.20370024,0.082402736,640.0,-0.3203886,0.2,1280.0,0.025
32,0.8449735,0.104721606,0.20392615,0.08196293,660.0,-0.27265513,0.1,1320.0,0.05
33,0.8449004,0.104365826,0.20396173,0.08160536,680.0,-0.32624552,0.35,1360.0,0.125
34,0.8448696,0.10413303,0.20386785,0.08139589,700.0,-0.32291892,0.3,1400.0,0.025
35,0.8447688,0.104319565,0.2038443,0.08162702,720.0,-0.18196957,0.7,1440.0,0.075
36,0.8447239,0.10415479,0.20377323,0.081353836,740.0,-0.15174657,0.4,1480.0,0.125
37,0.84516364,0.10383919,0.20381752,0.08084753,760.0,-0.20751283,0.55,1520.0,0.125
38,0.845526,0.10358644,0.20387308,0.08042221,780.0,-0.18569538,0.45,1560.0,0.025
39,0.8453174,0.1034412,0.20372553,0.08010712,800.0,-0.30963385,0.3,1600.0,0.075
40,0.8454077,0.10320627,0.20382552,0.079802,820.0,-0.085354224,0.45,1640.0,0.05
41,0.8452792,0.10313436,0.20374459,0.079447664,840.0,-0.25874597,0.35,1680.0,0.15
42,0.8452429,0.10329437,0.20364712,0.07959729,860.0,-0.24254231,0.05,1720.0,0.1
43,0.84507936,0.10308281,0.20378289,0.07938982,880.0,-0.17972462,0.2,1760.0,0.0
44,0.8449397,0.10292784,0.20379558,0.079160735,900.0,-0.121000305,0.4,1800.0,0.0
45,0.8450145,0.10277611,0.20372608,0.07888343,920.0,-0.25875905,0.2,1840.0,0.025
46,0.84519887,0.10285246,0.20371717,0.07871511,940.0,-0.18388906,0.55,1880.0,0.0
47,0.845285,0.10286393,0.2037865,0.07862696,960.0,-0.2632993,0.65,1920.0,0.025
48,0.84521574,0.10261705,0.20375298,0.07843238,980.0,-0.36131558,0.35,1960.0,0.05
49,0.8450796,0.10305408,0.20378481,0.07846963,1000.0,-0.13848515,0.35,2000.0,0.05
50,0.8447959,0.103102736,0.20373271,0.078230046,1020.0,-0.18742661,0.4,2040.0,0.0
51,0.84491926,0.10336045,0.20373127,0.07845423,1040.0,-0.117746964,0.6,2080.0,0.0
52,0.84494156,0.10328603,0.20372134,0.07855216,1060.0,-0.16343245,0.25,2120.0,0.05
53,0.84499454,0.10306618,0.20380324,0.078379065,1080.0,-0.24371389,0.35,2160.0,0.025
54,0.8450599,0.10289863,0.20372187,0.078242876,1100.0,-0.20177916,0.35,2200.0,0.025
55,0.84507436,0.102735974,0.20376919,0.07813089,1120.0,-0.09313887,0.7,2240.0,0.05
56,0.84499454,0.10256764,0.20383805,0.07810715,1140.0,-0.2926799,0.3,2280.0,0.0
57,0.845028,0.10248536,0.20389956,0.078086555,1160.0,-0.17658822,0.5,2320.0,0.0
58,0.844958,0.102292396,0.20386428,0.07791304,1180.0,-0.14630267,0.25,2360.0,0.025
59,0.8448565,0.10213741,0.20380035,0.07775497,1200.0,-0.11828332,0.2,2400.0,0.025
60,0.8449859,0.10198614,0.20388798,0.07755618,1220.0,-0.17055883,0.35,2440.0,0.025
61,0.84492254,0.101940334,0.20386459,0.07744604,1240.0,-0.16586068,0.45,2480.0,0.025
62,0.84526116,0.101871915,0.20394911,0.07733383,1260.0,-0.20511493,0.6,2520.0,0.025
63,0.84504366,0.10175403,0.2039105,0.077160716,1280.0,-0.19583441,0.4,2560.0,0.1
64,0.8451043,0.10168355,0.20384897,0.07699547,1300.0,-0.17886022,0.35,2600.0,0.0
65,0.84520346,0.10159821,0.20385182,0.07690727,1320.0,-0.8780934,0.65,2640.0,0.0
66,0.84520984,0.10146046,0.20386022,0.07677189,1340.0,-0.1780544,0.3,2680.0,0.0
67,0.84512514,0.10140315,0.20396163,0.07671715,1360.0,-0.109941855,0.2,2720.0,0.025
68,0.845,0.10130612,0.20396642,0.0765791,1380.0,-0.14205424,0.6,2760.0,0.05
69,0.84489137,0.10116419,0.20391361,0.076696016,1400.0,-0.082414344,0.45,2800.0,0.075
70,0.84476304,0.10164341,0.2039314,0.07695641,1420.0,-0.11732985,0.4,2840.0,0.05
71,0.844754,0.10155509,0.20396398,0.07698644,1440.0,-0.14803903,0.35,2880.0,0.025
72,0.8447439,0.10146406,0.20397541,0.07689933,1460.0,-0.28799143,0.45,2920.0,0.05
73,0.8447527,0.10137894,0.20401752,0.076772906,1480.0,-0.17310427,0.55,2960.0,0.05
74,0.8449494,0.10121546,0.20404871,0.07657836,1500.0,-0.14289662,0.25,3000.0,0.125
75,0.8447173,0.10132984,0.20405924,0.076546595,1520.0,-0.2304959,0.5,3040.0,0.0
76,0.8447371,0.10128116,0.20401363,0.076500416,1540.0,-0.13964213,0.25,3080.0,0.1
77,0.8447787,0.10121431,0.20401469,0.07635047,1560.0,-0.118434586,0.4,3120.0,0.05
78,0.8447544,0.10124659,0.20393935,0.07642686,1580.0,-0.111021124,0.55,3160.0,0.0
79,0.84473777,0.10111138,0.20389871,0.07625259,1600.0,-0.14475818,0.15,3200.0,0.1
80,0.8448073,0.10102061,0.2038846,0.07613505,1620.0,-0.3340478,0.7,3240.0,0.075
81,0.84478384,0.10093421,0.20382847,0.07615388,1640.0,-0.11069149,0.6,3280.0,0.0
82,0.8447688,0.10103578,0.20379539,0.076277986,1660.0,-0.15406498,0.2,3320.0,0.025
83,0.84468,0.101015545,0.20379087,0.07634436,1680.0,-0.12346121,0.4,3360.0,0.05
84,0.8446953,0.10103647,0.20382628,0.07630427,1700.0,-0.153098,0.2,3400.0,0.125
