epoch,stats_g/mean,stats_g/std,stats_o/mean,stats_o/std,test/episode,test/mean_Q,test/success_rate,train/episode,train/success_rate
0,0.8475707,0.08381749,0.20638074,0.09662451,20.0,-2.4979541,0.0,100.0,0.0
1,0.84038377,0.099385716,0.22929017,0.1380667,40.0,-3.2742724,0.0,200.0,0.02
2,0.84003377,0.102651946,0.23940548,0.15519725,60.0,-3.8437188,0.35,300.0,0.02
3,0.8397091,0.10302675,0.24616183,0.15735355,80.0,-4.196956,0.5,400.0,0.05
4,0.84055215,0.10352412,0.25199175,0.16050427,100.0,-4.4450593,0.55,500.0,0.1
5,0.83993155,0.10439619,0.2554161,0.16024889,120.0,-2.7743487,0.65,600.0,0.12
6,0.84030914,0.10531675,0.25852478,0.15962301,140.0,-1.7189267,0.9,700.0,0.13
7,0.8419264,0.1054528,0.26169136,0.16146694,160.0,-1.6685781,0.85,800.0,0.18
8,0.8428704,0.10742118,0.26354787,0.16183215,180.0,-1.4445446,0.95,900.0,0.25
9,0.84363747,0.10952252,0.26489094,0.1618273,200.0,-1.5409863,0.75,1000.0,0.28
10,0.8438528,0.11041785,0.26578584,0.16168645,220.0,-0.65312016,1.0,1100.0,0.25
11,0.8436644,0.110598646,0.26679543,0.16129297,240.0,-0.9671321,0.9,1200.0,0.37
12,0.84356886,0.11126709,0.26750562,0.1611211,260.0,-1.0403191,0.85,1300.0,0.3
13,0.84375334,0.11145542,0.26854584,0.16061184,280.0,-0.7215714,0.9,1400.0,0.41
14,0.8443911,0.11143837,0.2693116,0.1601261,300.0,-0.9698496,0.85,1500.0,0.39
15,0.8447748,0.11098323,0.26997265,0.15917856,320.0,-0.7599567,0.9,1600.0,0.45
16,0.84507865,0.11091443,0.2703262,0.15937743,340.0,-0.38900855,1.0,1700.0,0.39
17,0.8454662,0.11177566,0.27122885,0.15975426,360.0,-0.54912496,0.95,1800.0,0.32
18,0.8462394,0.11150072,0.2715886,0.15997975,380.0,-0.7081529,0.9,1900.0,0.31
19,0.84649605,0.11105641,0.27194408,0.15952827,400.0,-0.66787505,0.9,2000.0,0.42
20,0.846358,0.11115258,0.2724741,0.15949628,420.0,-0.44975305,0.95,2100.0,0.45
21,0.8464162,0.111293934,0.27276507,0.15914491,440.0,-0.6593588,0.9,2200.0,0.41
22,0.846061,0.111482084,0.27300256,0.15858081,460.0,-0.65309346,1.0,2300.0,0.52
23,0.84618664,0.11153639,0.27309465,0.1580647,480.0,-0.24761143,1.0,2400.0,0.51
24,0.84625703,0.11159428,0.27330747,0.15814959,500.0,-0.5754076,0.95,2500.0,0.38
25,0.8466558,0.111018695,0.27382982,0.15748641,520.0,-0.48471722,0.85,2600.0,0.43
26,0.8466231,0.110810585,0.27408794,0.15724322,540.0,-0.50949633,0.8,2700.0,0.41
27,0.8469737,0.110418916,0.27417034,0.15696265,560.0,-0.66070676,0.9,2800.0,0.41
28,0.8470203,0.11047516,0.27443913,0.15671794,580.0,-0.60083884,0.95,2900.0,0.46
29,0.8472869,0.11035753,0.27437112,0.15658197,600.0,-0.46412548,0.9,3000.0,0.44
30,0.84738064,0.11033899,0.27451608,0.15635446,620.0,-0.5465116,1.0,3100.0,0.44
31,0.84734553,0.110634565,0.2745764,0.15648787,640.0,-0.4979044,1.0,3200.0,0.42
32,0.84734464,0.110732935,0.27478462,0.15630478,660.0,-0.617458,0.8,3300.0,0.45
33,0.8474439,0.11052715,0.27487987,0.1561997,680.0,-0.6119388,0.85,3400.0,0.37
34,0.8473154,0.11020816,0.2749902,0.15591401,700.0,-0.44707108,1.0,3500.0,0.37
35,0.84737617,0.10987863,0.275181,0.15554594,720.0,-0.632792,0.95,3600.0,0.5
36,0.84733605,0.10962427,0.2753405,0.15528242,740.0,-0.5902977,0.9,3700.0,0.43
37,0.8473063,0.109473914,0.27538982,0.1550816,760.0,-0.5314337,0.95,3800.0,0.43
38,0.8474879,0.10923132,0.27557278,0.15471588,780.0,-0.6426466,0.95,3900.0,0.46
39,0.8476448,0.10911272,0.27565157,0.15501785,800.0,-0.55598223,0.9,4000.0,0.37
