epoch,p0/stats_g/mean,p0/stats_g/std,p0/stats_o/mean,p0/stats_o/std,p1/stats_g/mean,p1/stats_g/std,p1/stats_o/mean,p1/stats_o/std,p2/stats_g/mean,p2/stats_g/std,p2/stats_o/mean,p2/stats_o/std,test/episode,test/mean_Q,test/success_rate,train/episode,train/success_rate
30,0.849108,0.09869813,0.19424313,0.08823265,0.8404549,0.0799361,0.2170182,0.1298739,0.8399487,0.13211407,0.27204707,0.1483303,620.0,-5.8833592521101234,0.5,1240.0,0.375
31,0.84927034,0.09814965,0.19429424,0.08767792,0.8408688,0.07973861,0.21691135,0.13104004,0.8402278,0.13269965,0.27197212,0.14822397,640.0,-3.5148169040381916,0.8,1280.0,0.25
32,0.8493454,0.09764994,0.19432586,0.08713387,0.8408939,0.079671375,0.21674593,0.1307745,0.84073514,0.13400346,0.27246362,0.14951669,660.0,-6.701529754549266,0.55,1320.0,0.175
33,0.84936696,0.09714217,0.19433448,0.08660273,0.8409019,0.07956231,0.21657565,0.13052732,0.8403736,0.1345632,0.27256697,0.14968595,680.0,-7.234596007838846,0.55,1360.0,0.225
34,0.849411,0.09666615,0.1943543,0.086078174,0.8410199,0.079464525,0.21629888,0.13028228,0.8402204,0.13492559,0.27252153,0.14990273,700.0,-4.414360581547021,0.75,1400.0,0.275
35,0.84938985,0.096206464,0.1943575,0.08557524,0.8410573,0.07937734,0.21614973,0.1299199,0.84016395,0.13616791,0.27243063,0.14999847,720.0,-3.8935830847471955,0.75,1440.0,0.25
36,0.8495262,0.09579417,0.19440928,0.08509095,0.84130543,0.079311244,0.21594185,0.12968569,0.84051245,0.13645767,0.27230147,0.15009677,740.0,-4.0541468322575085,0.75,1480.0,0.25
37,0.8494709,0.095398635,0.19440366,0.08460785,0.841335,0.07923979,0.21589679,0.12943089,0.84078074,0.13840361,0.2724625,0.15091023,760.0,-5.718800896108151,0.55,1520.0,0.275
38,0.8495589,0.09490866,0.19444816,0.08408951,0.8414345,0.07916118,0.21590498,0.12919469,0.8410723,0.13963005,0.2724685,0.15127386,780.0,-7.402482326045631,0.65,1560.0,0.475
39,0.8495967,0.094468065,0.19446431,0.083610214,0.8414759,0.07906973,0.2158013,0.12879954,0.8412295,0.13907795,0.27211708,0.15109012,800.0,-6.806845278918743,0.5,1600.0,0.4
40,0.8494239,0.09406262,0.19441642,0.08315522,0.8413124,0.079008855,0.21576199,0.1287397,0.8411229,0.14099026,0.2724567,0.15176806,820.0,-4.473413550168276,0.75,1640.0,0.275
41,0.8494995,0.09369267,0.19445284,0.08280773,0.84135693,0.07896003,0.21568932,0.12840281,0.84197736,0.14119224,0.27255714,0.15191108,840.0,-3.0926925923526287,0.8,1680.0,0.3
42,0.8495388,0.09323952,0.19453377,0.08240612,0.84141475,0.07892452,0.21558192,0.12816988,0.84235734,0.14248224,0.27240732,0.15237834,860.0,-4.250853154733777,0.8,1720.0,0.325
43,0.84962505,0.0928756,0.19457403,0.082009844,0.84151417,0.07884673,0.21555458,0.12779489,0.84269905,0.14254671,0.27285677,0.15255024,880.0,-2.671707287192344,0.8,1760.0,0.35
44,0.84971404,0.09252178,0.19459186,0.08158733,0.84148073,0.07878169,0.21540636,0.12749968,0.842634,0.1438102,0.27312437,0.15285465,900.0,-8.706625215023756,0.5,1800.0,0.325
45,0.8497643,0.09219081,0.1946323,0.08123089,0.84160703,0.0787063,0.2153524,0.12725474,0.84296435,0.14435624,0.27318096,0.15313727,920.0,-1.1499212786555293,0.9,1840.0,0.375
