epoch,p0/stats_g/mean,p0/stats_g/std,p0/stats_o/mean,p0/stats_o/std,p1/stats_g/mean,p1/stats_g/std,p1/stats_o/mean,p1/stats_o/std,p2/stats_g/mean,p2/stats_g/std,p2/stats_o/mean,p2/stats_o/std,test/episode,test/mean_Q,test/success_rate,train/episode,train/success_rate
10,0.84566665,0.07849626,0.1964598,0.07574631,0.84076744,0.083244905,0.22806141,0.117513224,0.84717274,0.101619445,0.26484248,0.13663137,220.0,-5.2603670212477445,0.2,440.0,0.1
11,0.84614545,0.07812811,0.19645597,0.07460237,0.8406894,0.08315383,0.22768165,0.11725815,0.8450277,0.10427734,0.26591766,0.13875136,240.0,-4.640808822214604,0.35,480.0,0.05
12,0.84607285,0.077520035,0.19637625,0.07376026,0.8410298,0.08303323,0.22743139,0.11878062,0.8441651,0.1046704,0.26604825,0.14149024,260.0,-4.567433834679425,0.3,520.0,0.2
13,0.84645766,0.0770979,0.19640462,0.072938316,0.84117657,0.08287448,0.2270357,0.118337184,0.8442084,0.105024494,0.2661226,0.14126605,280.0,-3.3636395283788447,0.6,560.0,0.2
14,0.8464485,0.07661306,0.19636145,0.07247408,0.84108645,0.08272205,0.22662242,0.11823601,0.84404516,0.10495412,0.26632556,0.14063385,300.0,-6.334069525644183,0.45,600.0,0.325
15,0.84687775,0.076144375,0.19638762,0.071760625,0.8417661,0.08247105,0.22642368,0.119454816,0.8436957,0.1044226,0.26738924,0.14020735,320.0,-4.32885925142467,0.55,640.0,0.175
16,0.8471398,0.07564231,0.19637014,0.07097921,0.84223825,0.08213819,0.22610298,0.12027851,0.8444648,0.10329782,0.2683573,0.1383133,340.0,-6.25619312737137,0.3,680.0,0.425
17,0.847527,0.07528245,0.19663137,0.071284086,0.8425141,0.081939995,0.22552572,0.120088585,0.84526324,0.10366558,0.26896834,0.1379363,360.0,-3.3065497811585667,0.55,720.0,0.125
18,0.84715724,0.07495778,0.19645335,0.070652865,0.8422189,0.0818393,0.22515212,0.1197881,0.8449641,0.10354365,0.26931357,0.13637978,380.0,-2.5070066087543963,0.7,760.0,0.325
19,0.8474345,0.07463004,0.19648546,0.06999861,0.84218955,0.08171999,0.2247998,0.11943485,0.84459823,0.10506778,0.26969266,0.13621645,400.0,-3.7762187879681592,0.6,800.0,0.3
20,0.8476282,0.07426999,0.19649713,0.06938556,0.8423404,0.08149757,0.22446622,0.12138573,0.8444424,0.10551149,0.27002895,0.13514557,420.0,-4.534371188417077,0.6,840.0,0.275
21,0.8480136,0.07390124,0.19653985,0.06884461,0.84259135,0.08127671,0.2241609,0.120942995,0.84563226,0.10851494,0.27052677,0.13578893,440.0,-5.017562303006649,0.45,880.0,0.325
22,0.8480062,0.07357667,0.1964768,0.068296686,0.84265274,0.08115397,0.22395572,0.12163507,0.8452992,0.111292124,0.27087572,0.13587148,460.0,-5.074886366687716,0.6,920.0,0.3
23,0.8482697,0.07332335,0.19649342,0.06775047,0.8426313,0.081325136,0.22399013,0.122498624,0.8463134,0.1125423,0.27189565,0.13758105,480.0,-2.5359510192275048,0.8,960.0,0.25
24,0.8481745,0.07300678,0.19642398,0.06754441,0.8425433,0.08118411,0.22362033,0.12215237,0.84614104,0.11356399,0.272498,0.13718276,500.0,-4.751374218776823,0.5,1000.0,0.325
25,0.8485008,0.07270929,0.19645391,0.06704543,0.8427079,0.08102106,0.22336878,0.12201466,0.84626627,0.1145144,0.27282852,0.13668996,520.0,-7.533129022508859,0.35,1040.0,0.3
26,0.8485721,0.07244029,0.19645524,0.06659281,0.8425765,0.0808798,0.2232585,0.121872954,0.84584826,0.1192213,0.27203447,0.13853638,540.0,-7.352752852216362,0.45,1080.0,0.35
27,0.8486612,0.072164886,0.1964274,0.06609539,0.84251356,0.08078057,0.22300172,0.12152951,0.84600306,0.11956792,0.2718746,0.1381109,560.0,-1.5145288296639916,0.75,1120.0,0.525
28,0.84879166,0.071929574,0.1966879,0.06660401,0.8426347,0.080588765,0.22267994,0.12238491,0.8462692,0.121153735,0.27215323,0.13907382,580.0,-4.921175125405192,0.65,1160.0,0.35
29,0.84878606,0.07169818,0.19666053,0.06619939,0.84258574,0.08052786,0.22238424,0.122128725,0.84616035,0.12417876,0.2719073,0.13997513,600.0,-4.273862870275975,0.6,1200.0,0.325
30,0.84867764,0.07150006,0.1965925,0.06584138,0.842392,0.08043737,0.22214156,0.12169687,0.8463885,0.12435927,0.27256963,0.13976303,620.0,-3.9431880315840244,0.5,1240.0,0.375
31,0.8487486,0.0713092,0.1965604,0.06545869,0.8425882,0.08035552,0.22225165,0.12282895,0.84645915,0.12424681,0.27267137,0.13930036,640.0,-1.9627036938220261,0.75,1280.0,0.425
32,0.8490241,0.071081705,0.19662346,0.06497311,0.84266186,0.08021102,0.22196648,0.12251178,0.8466633,0.123868525,0.27269885,0.13897249,660.0,-5.218614044904709,0.5,1320.0,0.475
33,0.84922457,0.07085418,0.19664632,0.06456795,0.84288263,0.080115676,0.22185455,0.12212694,0.8467887,0.12438472,0.27280918,0.13892132,680.0,-4.685504380509259,0.65,1360.0,0.4
34,0.8492916,0.07066334,0.19664441,0.06418915,0.8429642,0.08000099,0.22158238,0.121850796,0.8471734,0.12511796,0.27297094,0.13879794,700.0,-1.057377212435007,0.7,1400.0,0.275
35,0.8493219,0.07051071,0.1964977,0.065615736,0.8428876,0.079887964,0.22144197,0.12169918,0.84717536,0.124924965,0.27314436,0.13820244,720.0,-2.486857754275203,0.8,1440.0,0.4
36,0.84950227,0.07035452,0.19652408,0.06525217,0.8430614,0.07980781,0.22125912,0.12133282,0.8470077,0.12501854,0.27307817,0.13770929,740.0,-1.5390699526518585,0.95,1480.0,0.425
37,0.84982467,0.07027514,0.19688374,0.067239806,0.8430221,0.07974911,0.22108231,0.12092614,0.8472335,0.124581896,0.27328762,0.13727164,760.0,-4.760684606477619,0.55,1520.0,0.375
38,0.8499706,0.07008767,0.1968987,0.06685078,0.8431166,0.079661034,0.22088668,0.120585576,0.84702784,0.12536488,0.27341112,0.13790253,780.0,-4.235234237238766,0.8,1560.0,0.55
39,0.8498182,0.06985507,0.19682151,0.06644197,0.8430521,0.07954957,0.22067656,0.120395236,0.84733325,0.12555832,0.2732903,0.13784188,800.0,-1.4718738925307988,0.9,1600.0,0.4
40,0.8498587,0.06973793,0.19684437,0.06607993,0.8429725,0.07950515,0.22044566,0.12002725,0.84777325,0.12605506,0.27358583,0.13756715,820.0,-4.032902614608407,0.7,1640.0,0.5
41,0.850045,0.06955826,0.19690469,0.065807566,0.8430405,0.07942299,0.2201905,0.11975861,0.8478356,0.12591155,0.27361515,0.13764971,840.0,-2.9390674422979357,0.85,1680.0,0.575
42,0.8500492,0.069400586,0.19688186,0.06547078,0.84290344,0.07929917,0.2199658,0.119297035,0.8480553,0.12571132,0.2737134,0.13699704,860.0,-1.5818379800170657,0.8,1720.0,0.525
43,0.85018826,0.069258235,0.19689354,0.065147445,0.8428902,0.07922713,0.21977758,0.11895719,0.8481135,0.12602739,0.27377084,0.1367403,880.0,-2.4159447360038753,0.85,1760.0,0.6
44,0.8499724,0.06919224,0.1966935,0.06513237,0.8426325,0.07918384,0.21957566,0.11868043,0.84802365,0.12659232,0.27354732,0.13659142,900.0,-1.0547292595356703,0.95,1800.0,0.55
45,0.8500552,0.06906167,0.19669516,0.064825244,0.8426836,0.07908357,0.21939214,0.11826753,0.84835404,0.12621512,0.2735448,0.13588206,920.0,-1.4432491027116776,0.95,1840.0,0.7
46,0.85022384,0.068945654,0.19672137,0.06452542,0.84278697,0.079061784,0.21925329,0.11794751,0.8479807,0.12633096,0.27365094,0.13543394,940.0,-1.789834028840065,0.85,1880.0,0.725
47,0.850276,0.06883217,0.19671297,0.064203605,0.84277874,0.07898513,0.21904731,0.117561705,0.8480175,0.12618081,0.27375573,0.13507327,960.0,-3.2038708239495755,0.8,1920.0,0.6
48,0.85032946,0.06869406,0.19670859,0.06391746,0.8426692,0.07889853,0.21880744,0.11720765,0.8480666,0.12574524,0.2738531,0.134397,980.0,-6.20289451393485,0.5,1960.0,0.575
49,0.8506472,0.068650484,0.19668317,0.06391665,0.8427642,0.07884141,0.2186641,0.116925515,0.84773356,0.12697645,0.2736405,0.13437256,1000.0,-3.310470236122609,0.8,2000.0,0.525
50,0.8508527,0.06853887,0.19673173,0.06363321,0.8428219,0.07878782,0.21854319,0.11668242,0.8477412,0.12818779,0.27376577,0.1347736,1020.0,-1.5087522989213467,0.85,2040.0,0.425
51,0.8508868,0.06843436,0.19671501,0.0633702,0.842776,0.07875136,0.21823439,0.11655479,0.84737927,0.12942325,0.273689,0.13519865,1040.0,-1.334874782204628,0.9,2080.0,0.575
52,0.85098433,0.0682968,0.1967222,0.06309015,0.8428293,0.078646466,0.21803091,0.11763994,0.84753036,0.12945315,0.2737374,0.13497557,1060.0,-0.9984066399037838,1.0,2120.0,0.575
53,0.85105723,0.06818264,0.19670898,0.062837996,0.84289265,0.07858841,0.21789558,0.11735285,0.8477152,0.13011183,0.2740165,0.1351838,1080.0,-1.5713395854532721,0.9,2160.0,0.525
54,0.8511719,0.06807362,0.19670732,0.06260346,0.8427616,0.078478076,0.21840617,0.11916697,0.8475714,0.13055289,0.2739519,0.13528885,1100.0,-1.0564557811915873,0.95,2200.0,0.45
55,0.851274,0.06796523,0.19670494,0.062349394,0.8428309,0.07841959,0.21829335,0.11888651,0.8474017,0.13057333,0.27401125,0.13517953,1120.0,-1.3011578391194345,0.85,2240.0,0.55
56,0.8508625,0.068036616,0.1965589,0.062050387,0.84281033,0.07836469,0.21812414,0.118607685,0.8472328,0.13094993,0.27386332,0.13493845,1140.0,-0.9082376257181167,1.0,2280.0,0.65
57,0.8507712,0.067959614,0.1965235,0.061816033,0.842649,0.07831205,0.21794255,0.118297964,0.8477376,0.13088055,0.27388555,0.13443138,1160.0,-0.6307995491325855,1.0,2320.0,0.6
58,0.8508079,0.06792005,0.19651945,0.061616994,0.84275717,0.07826274,0.21783194,0.11798963,0.8482116,0.13069074,0.27414113,0.13421056,1180.0,-1.0414487133324146,1.0,2360.0,0.7
59,0.85087115,0.06788129,0.1966396,0.06165912,0.84275454,0.07820261,0.21765873,0.11769247,0.8483288,0.130345,0.27413267,0.1337646,1200.0,-0.6631555505394935,0.95,2400.0,0.625
60,0.85092777,0.06780239,0.19664457,0.06144257,0.84268373,0.078163356,0.21753779,0.11766607,0.8486111,0.13029952,0.27433187,0.13339502,1220.0,-1.8359235890507697,0.9,2440.0,0.5
61,0.8510836,0.067742355,0.19666399,0.06118593,0.8427283,0.07810835,0.21738742,0.1173972,0.8490481,0.12985411,0.27433178,0.13284868,1240.0,-1.2591934812366963,0.8,2480.0,0.725
62,0.8510316,0.06761277,0.19662349,0.06095978,0.8426915,0.0780433,0.21720602,0.11717411,0.84918904,0.1296822,0.27435988,0.13259687,1260.0,-1.278938160032034,1.0,2520.0,0.6
63,0.8509429,0.06753733,0.1965614,0.06075595,0.8425726,0.07799272,0.21704347,0.11689205,0.84937835,0.12940802,0.2744435,0.13227238,1280.0,-1.2166937117278576,0.85,2560.0,0.575
64,0.851141,0.067444004,0.19660203,0.060540877,0.8427009,0.07790939,0.21693222,0.11657702,0.8497491,0.12919621,0.27450827,0.13178027,1300.0,-0.708334440857172,1.0,2600.0,0.7
65,0.8512824,0.06738405,0.19659072,0.061020818,0.8425949,0.07779153,0.21644002,0.11691273,0.84956676,0.12885882,0.27449924,0.13137558,1320.0,-0.7420171158313752,1.0,2640.0,0.6
66,0.8513482,0.06728572,0.1966123,0.060809605,0.842617,0.0777384,0.2162887,0.116640285,0.84996516,0.12925722,0.27464885,0.13108829,1340.0,-4.407682548671961,0.8,2680.0,0.6
67,0.85141724,0.067224704,0.19665943,0.060704928,0.8426604,0.07768474,0.2162013,0.11645543,0.8503184,0.12957038,0.27475944,0.13138975,1360.0,-1.4999157502651217,0.95,2720.0,0.425
68,0.8514964,0.06714911,0.19666323,0.06052252,0.8427437,0.07763276,0.21609412,0.11622441,0.8506534,0.12943299,0.27471992,0.13115548,1380.0,-1.3310225870907306,1.0,2760.0,0.6
69,0.8515617,0.06706817,0.19667865,0.060353883,0.84279007,0.07757564,0.21606949,0.11600419,0.85065585,0.12927635,0.27484745,0.13070539,1400.0,-2.1230709199905395,0.9,2800.0,0.65
70,0.851645,0.06699058,0.19669297,0.060153905,0.8428075,0.077499576,0.21585338,0.11585264,0.8511463,0.12921189,0.27489263,0.13055256,1420.0,-0.7197400124371052,1.0,2840.0,0.5
71,0.8517179,0.066924684,0.19670169,0.059967484,0.8426747,0.07743871,0.21582356,0.1160682,0.8512244,0.12915553,0.27494058,0.13037194,1440.0,-0.620405862480402,1.0,2880.0,0.625
72,0.8517712,0.06686509,0.19669369,0.059749033,0.8426201,0.07736453,0.21567072,0.1158655,0.85137385,0.1292869,0.2749658,0.1302823,1460.0,-1.2369578487575057,0.85,2920.0,0.525
73,0.8517871,0.0667841,0.19668113,0.05956847,0.84260035,0.077330366,0.21558556,0.11563195,0.85135204,0.12998824,0.2751065,0.13039018,1480.0,-0.6390611074566841,1.0,2960.0,0.825
74,0.8516395,0.0668047,0.19668838,0.059779406,0.84251064,0.07730322,0.21545972,0.115535304,0.8510445,0.1307125,0.27493837,0.13063854,1500.0,-1.1799992857277393,1.0,3000.0,0.55
75,0.85157704,0.066818915,0.19642104,0.060424134,0.8426189,0.07727161,0.21546258,0.11556509,0.85102206,0.13044609,0.2749562,0.13059226,1520.0,-2.319758572846651,0.85,3040.0,0.525
76,0.8516252,0.066760056,0.1964238,0.06024554,0.8426645,0.07720662,0.21534657,0.115364656,0.85088915,0.1310633,0.2749717,0.13061081,1540.0,-0.8454695704579352,1.0,3080.0,0.65
77,0.851767,0.066707574,0.19645573,0.0600667,0.8427536,0.07717362,0.21531655,0.115236044,0.85128856,0.13089913,0.27519193,0.13051201,1560.0,-0.7782453283071519,1.0,3120.0,0.575
78,0.85179454,0.06667617,0.19645499,0.05988776,0.8427524,0.0771225,0.21523847,0.115000926,0.8514466,0.13068278,0.275266,0.13014558,1580.0,-3.889384248405695,0.85,3160.0,0.725
79,0.85176605,0.06662854,0.19642994,0.059846703,0.8427705,0.07707281,0.21513191,0.11576272,0.851397,0.13088913,0.27542454,0.13000558,1600.0,-0.7329299654960633,1.0,3200.0,0.7
80,0.8518742,0.06657718,0.196443,0.059664983,0.8428286,0.077024706,0.21507078,0.115553066,0.8514368,0.13099332,0.27548593,0.13010389,1620.0,-8.181997341215611,0.65,3240.0,0.7
81,0.8519452,0.066500925,0.19645599,0.05951243,0.84286195,0.07697762,0.21497424,0.1153723,0.85121125,0.1309576,0.27553734,0.12988354,1640.0,-0.9782568649947644,1.0,3280.0,0.625
82,0.8520274,0.06646126,0.19646925,0.059352405,0.84293246,0.077059254,0.2148137,0.11751577,0.8511118,0.13179517,0.27561262,0.13014437,1660.0,-13.244788456916808,0.5,3320.0,0.5
