epoch,p0/stats_g/mean,p0/stats_g/std,p0/stats_o/mean,p0/stats_o/std,test/episode,test/mean_Q,test/success_rate,train/episode,train/success_rate
0,0.859282,0.09533796,0.24484545,0.111235656,20.0,-1.0161192,0.05,40.0,0.0
1,0.85776323,0.095702894,0.2428634,0.1257266,40.0,-1.8462617,0.05,80.0,0.025
2,0.8542881,0.09630776,0.24056087,0.12930764,60.0,-2.506723,0.15,120.0,0.025
3,0.8511641,0.09646655,0.23864618,0.13216634,80.0,-3.1363573,0.05,160.0,0.05
4,0.8499562,0.09815004,0.23712924,0.13455054,100.0,-3.6717243,0.15,200.0,0.05
5,0.85025597,0.096909404,0.23742819,0.13417993,120.0,-2.8183603,0.45,240.0,0.025
6,0.84927344,0.095472306,0.23895344,0.13435063,140.0,-3.329517,0.35,280.0,0.15
7,0.8494284,0.09432906,0.24039532,0.13277462,160.0,-2.481617,0.6,320.0,0.125
8,0.8487057,0.094195426,0.24153048,0.13306977,180.0,-2.0887284,0.7,360.0,0.05
9,0.84827226,0.093375355,0.24212562,0.13291654,200.0,-3.9055734,0.25,400.0,0.15
10,0.8486314,0.09327573,0.243999,0.13645774,220.0,-3.65466,0.45,440.0,0.125
11,0.84829426,0.09375296,0.24576896,0.13819923,240.0,-3.5003586,0.3,480.0,0.15
12,0.8480068,0.09419722,0.24696244,0.14033353,260.0,-3.792643,0.4,520.0,0.15
13,0.8482302,0.09557124,0.24795675,0.1436465,280.0,-5.759526,0.25,560.0,0.1
14,0.84799457,0.09617212,0.24850823,0.14559102,300.0,-3.2196183,0.55,600.0,0.175
15,0.8479543,0.09675792,0.24844137,0.14758578,320.0,-3.6661816,0.6,640.0,0.075
16,0.8483488,0.09676063,0.24883085,0.14890988,340.0,-3.8140998,0.5,680.0,0.15
17,0.8488676,0.09640938,0.24967137,0.14893535,360.0,-3.7383602,0.5,720.0,0.15
18,0.8488608,0.097703375,0.25029355,0.1509932,380.0,-4.1404734,0.55,760.0,0.125
19,0.84871346,0.097634636,0.25117055,0.15156756,400.0,-4.2091417,0.6,800.0,0.15
