epoch,stats_g/mean,stats_g/std,stats_o/mean,stats_o/std,test/episode,test/mean_Q,test/success_rate,train/episode,train/success_rate
0,0.85495853,0.10515351,0.21519573,0.109299116,20.0,-2.1372895,0.15,100.0,0.04
1,0.848026,0.11092669,0.23648237,0.13475612,40.0,-2.888055,0.15,200.0,0.04
2,0.8480962,0.115984865,0.24250756,0.14085713,60.0,-3.305635,0.3,300.0,0.05
3,0.8457539,0.11693465,0.24760808,0.15019888,80.0,-4.6704607,0.25,400.0,0.09
4,0.84576184,0.11492213,0.24881317,0.15219289,100.0,-5.273504,0.4,500.0,0.11
5,0.8451011,0.114296384,0.24931702,0.1532035,120.0,-5.3035808,0.55,600.0,0.15
6,0.8444647,0.11365634,0.25041068,0.15412,140.0,-7.769217,0.4,700.0,0.11
7,0.8437422,0.11383015,0.251538,0.15517338,160.0,-7.47706,0.4,800.0,0.21
8,0.84422463,0.115657724,0.2526924,0.15588924,180.0,-5.2725945,0.6,900.0,0.25
9,0.8432216,0.11532539,0.25283024,0.15737382,200.0,-5.0922265,0.75,1000.0,0.22
10,0.84330654,0.116099685,0.253233,0.1572337,220.0,-5.097492,0.65,1100.0,0.27
11,0.84280425,0.11556668,0.2539183,0.15653183,240.0,-3.7158046,0.85,1200.0,0.4
12,0.8431034,0.115497,0.25391406,0.1559012,260.0,-7.05293,0.6,1300.0,0.32
13,0.84266907,0.117600165,0.2541768,0.15708654,280.0,-4.334321,0.75,1400.0,0.25
14,0.84245276,0.11755788,0.25434732,0.15671737,300.0,-3.305898,0.8,1500.0,0.27
15,0.8418855,0.11821947,0.25452408,0.1570944,320.0,-2.718866,0.95,1600.0,0.3
16,0.84148496,0.11870402,0.25498122,0.1573123,340.0,-2.2438302,0.9,1700.0,0.28
17,0.8416912,0.11927837,0.25511423,0.15752575,360.0,-2.6320474,0.85,1800.0,0.36
18,0.8416136,0.119636394,0.25463244,0.15766035,380.0,-3.4371047,0.9,1900.0,0.3
19,0.84205335,0.120618485,0.2548204,0.15784924,400.0,-3.642139,0.9,2000.0,0.47
20,0.84239674,0.12125715,0.25516903,0.15777284,420.0,-1.6963494,0.9,2100.0,0.39
21,0.8426164,0.1215905,0.25499266,0.1574252,440.0,-1.7232742,0.85,2200.0,0.47
22,0.8428192,0.12237563,0.25522515,0.15766238,460.0,-0.9065279,0.95,2300.0,0.33
23,0.843365,0.12264732,0.25524732,0.15736589,480.0,-1.272857,0.85,2400.0,0.35
24,0.8438398,0.12245948,0.25539976,0.15733936,500.0,-1.7000313,0.9,2500.0,0.41
25,0.8439284,0.12237402,0.25570574,0.15691568,520.0,-1.0484065,0.9,2600.0,0.42
26,0.8440663,0.122089125,0.25583586,0.15685791,540.0,-0.8769407,0.9,2700.0,0.42
27,0.8443541,0.12191603,0.25587386,0.15686928,560.0,-0.7147981,1.0,2800.0,0.44
28,0.84437126,0.121785104,0.25588912,0.15713954,580.0,-0.6630584,1.0,2900.0,0.38
29,0.84444684,0.12190056,0.25592908,0.1570402,600.0,-0.46255365,1.0,3000.0,0.35
30,0.84461373,0.121688016,0.25601313,0.1567972,620.0,-1.240267,0.8,3100.0,0.39
31,0.8446643,0.12153619,0.2560723,0.15648167,640.0,-0.74752444,0.9,3200.0,0.36
32,0.8449598,0.121266626,0.25633267,0.1559842,660.0,-0.723861,0.9,3300.0,0.52
33,0.8453315,0.12126238,0.2563709,0.15600769,680.0,-0.7013932,0.95,3400.0,0.35
34,0.8457864,0.12088159,0.2565224,0.15586513,700.0,-0.71834564,1.0,3500.0,0.46
35,0.8460369,0.120986015,0.25650162,0.15572405,720.0,-0.58089614,0.95,3600.0,0.47
36,0.8462083,0.12082925,0.25654092,0.15558673,740.0,-0.7273742,0.9,3700.0,0.5
37,0.8465679,0.12073792,0.25678766,0.15509845,760.0,-0.5630617,0.95,3800.0,0.46
38,0.8467944,0.120683044,0.2569029,0.15489575,780.0,-0.52053964,1.0,3900.0,0.53
39,0.8471276,0.120528795,0.2569174,0.15488043,800.0,-0.74439883,0.95,4000.0,0.39
