epoch,stats_g/mean,stats_g/std,stats_o/mean,stats_o/std,test/episode,test/mean_Q,test/success_rate,train/episode,train/success_rate
0,0.8756292,0.09927171,0.20993227,0.10099019,20.0,-1.6489655,0.0,100.0,0.01
1,0.8573372,0.10135722,0.23481232,0.13107729,40.0,-3.5987763,0.0,200.0,0.01
2,0.8502037,0.10193524,0.2462035,0.1433791,60.0,-3.977185,0.2,300.0,0.0
3,0.84758025,0.1025429,0.2518654,0.15034574,80.0,-3.6857228,0.75,400.0,0.06
4,0.8447377,0.10744756,0.25439996,0.15417847,100.0,-4.104813,0.85,500.0,0.14
5,0.84214854,0.10767746,0.25743046,0.15676458,120.0,-2.8340287,0.9,600.0,0.09
6,0.84252304,0.10882625,0.25945938,0.15796909,140.0,-2.647159,0.95,700.0,0.18
7,0.84212464,0.110207856,0.26165426,0.158841,160.0,-2.9347882,0.9,800.0,0.23
8,0.842282,0.11169872,0.26353228,0.16064662,180.0,-3.4187446,0.85,900.0,0.29
9,0.8421545,0.11322137,0.26499516,0.16220337,200.0,-2.9325309,0.9,1000.0,0.27
10,0.8427294,0.11367767,0.2662922,0.16250953,220.0,-2.6156774,0.8,1100.0,0.3
11,0.84311813,0.11516427,0.26745433,0.16212931,240.0,-1.2691089,0.95,1200.0,0.25
12,0.8428776,0.11494418,0.2683211,0.16145942,260.0,-0.9091791,0.95,1300.0,0.41
13,0.8426199,0.11508647,0.26848805,0.16113552,280.0,-1.033911,0.9,1400.0,0.3
14,0.84251994,0.11492217,0.269472,0.16015206,300.0,-0.72880685,1.0,1500.0,0.32
15,0.84241503,0.11448577,0.2700574,0.15996106,320.0,-0.7090151,0.95,1600.0,0.4
16,0.8425805,0.11419181,0.27056324,0.15919751,340.0,-0.7653676,0.85,1700.0,0.45
17,0.8433556,0.11441851,0.2713334,0.15823852,360.0,-0.4834157,0.85,1800.0,0.36
18,0.843039,0.11460423,0.27166897,0.15836063,380.0,-0.388182,0.95,1900.0,0.34
19,0.8430602,0.11501312,0.27204317,0.15778655,400.0,-0.67941684,0.95,2000.0,0.49
20,0.8428959,0.1144735,0.27240252,0.15751347,420.0,-0.74454594,0.85,2100.0,0.46
21,0.8431549,0.11398265,0.2727292,0.15679349,440.0,-0.5335951,0.9,2200.0,0.54
22,0.8436535,0.113929294,0.27318507,0.15651155,460.0,-0.63314956,0.9,2300.0,0.38
23,0.84389853,0.11389851,0.27351764,0.15604366,480.0,-0.6188876,0.95,2400.0,0.45
24,0.844172,0.113379985,0.27379757,0.1552318,500.0,-0.71118003,0.8,2500.0,0.46
25,0.84457135,0.11303619,0.27407163,0.15481892,520.0,-0.5822059,0.85,2600.0,0.47
26,0.844925,0.11293549,0.27418485,0.1543622,540.0,-0.5274242,0.9,2700.0,0.4
27,0.8451505,0.11328005,0.27443707,0.15458491,560.0,-0.33020055,0.95,2800.0,0.42
28,0.84517115,0.11285216,0.27467427,0.15424123,580.0,-0.57335544,0.9,2900.0,0.49
29,0.84535617,0.11229477,0.274806,0.15409017,600.0,-0.6071575,0.95,3000.0,0.41
30,0.84531206,0.112195075,0.27505046,0.15385349,620.0,-0.65935624,1.0,3100.0,0.44
31,0.84572273,0.11212253,0.27522373,0.15351805,640.0,-0.5292968,0.95,3200.0,0.48
32,0.84606457,0.11220329,0.2754029,0.15357313,660.0,-0.34557116,1.0,3300.0,0.51
33,0.84611917,0.112043835,0.275622,0.15331021,680.0,-0.5807803,1.0,3400.0,0.48
34,0.84599525,0.11209909,0.27575466,0.15306073,700.0,-0.5249852,0.9,3500.0,0.49
35,0.8463562,0.11211722,0.27583677,0.15293035,720.0,-0.3679723,1.0,3600.0,0.4
36,0.84646076,0.112045325,0.27592584,0.15282008,740.0,-0.60725087,0.9,3700.0,0.4
37,0.84632427,0.1120585,0.27591878,0.15274936,760.0,-0.5601281,0.95,3800.0,0.45
38,0.84641916,0.111770295,0.27600297,0.15263186,780.0,-0.80058813,0.8,3900.0,0.51
39,0.84626096,0.11162812,0.27595395,0.15278086,800.0,-0.3931079,0.95,4000.0,0.36
